name,site,subtypes,category,type,phone,phone.phones_enricher.carrier_name,phone.phones_enricher.carrier_type,latitude,longitude,full_address,city,state,area_service,rating,reviews,reviews_link,photos_count,working_hours,verified,location_link,place_id,email_1,email_1.emails_validator.status,facebook,instagram,logo,primary_color,secondary_color,slug
Double R Hometown Hardware,,Hardware store,Hardware store,Hardware store,+1 225-538-0005,AT&T Mobility LLC,mobile,30.8279755,-90.6666807,"1072 LA-10 Spur, Greensburg, LA 70441",Greensburg,Louisiana,False,4.6,47.0,"https://search.google.com/local/reviews?placeid=ChIJaR-Lysf-JoYRSM4h_rL51Ss&q=plumber,+70441,+Greensburg,+LA,+US&authuser=0&hl=en&gl=US",5.0,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""8AM-1PM""}",True,"https://www.google.com/maps/place/Double+R+Hometown+Hardware/@30.827975499999997,-90.6666807,14z/data=!4m8!1m2!2m1!1sDouble+R+Hometown+Hardware!3m4!1s0x8626fec7ca8b1f69:0x2bd5f9b2fe21ce48!8m2!3d30.827975499999997!4d-90.6666807",ChIJaR-Lysf-JoYRSM4h_rL51Ss,,,,,https://lh6.googleusercontent.com/-p67PUdxHuBc/AAAAAAAAAAI/AAAAAAAAAAA/bWd9jbSF_XY/s256/photo.jpg,#4374e0,#9fc2fe,doublerhometownhardware
Foulks Southern Air Heating and Cooling,https://foulksheatingandcooling.com/?utm_source=google-gbp,"Plumber, Electrician, HVAC contractor",HVAC contractor,Plumber,+1 985-200-5400,,landline,30.485356,-90.4151481,"43233 S Airport Rd #100, Hammond, LA 70403",Hammond,Louisiana,False,4.9,2376.0,"https://search.google.com/local/reviews?placeid=ChIJW6ueg4wEJ4YRy4QCYsdL6-w&q=plumber,+70441,+Greensburg,+LA,+US&authuser=0&hl=en&gl=US",55.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/Foulks+Southern+Air+Heating+and+Cooling/@30.485356,-90.4151481,14z/data=!4m8!1m2!2m1!1sFoulks+Southern+Air+Heating+and+Cooling!3m4!1s0x8627048c839eab5b:0xeceb4bc7620284cb!8m2!3d30.485356!4d-90.4151481",ChIJW6ueg4wEJ4YRy4QCYsdL6-w,service@foulksheatingandcooling.com,RECEIVING,https://www.facebook.com/foulksheatingcooling/,,https://lh4.googleusercontent.com/-zaUDmz5K5k0/AAAAAAAAAAI/AAAAAAAAAAA/QEmjtrsNlRI/s256/photo.jpg,#325385,#f8fafa,foulkssouthernairheatingandcooling
NOLA Backflow Testing,https://nolabackflowtesting.com/?utm_campaign=gmb,"Plumber, Service establishment",Plumber,Plumber,+1 504-474-6942,,landline,29.8186066,-90.4624033,,Des Allemands,LA,True,5.0,2.0,"https://search.google.com/local/reviews?placeid=ChIJ21S1gs18EC4RUyjg9Aa5NCc&q=plumber,+70441,+Greensburg,+LA,+US&authuser=0&hl=en&gl=US",26.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/NOLA+Backflow+Testing/@29.8186066,-90.46240329999999,14z/data=!4m8!1m2!2m1!1sNOLA+Backflow+Testing!3m4!1s0x2e107ccd82b554db:0x2734b906f4e02853!8m2!3d29.8186066!4d-90.46240329999999",ChIJ21S1gs18EC4RUyjg9Aa5NCc,mike@nolabackflowtesting.com,RECEIVING,,,https://lh4.googleusercontent.com/-iNX1oeVOWQg/AAAAAAAAAAI/AAAAAAAAAAA/HcpsWUAoiIA/s256/photo.jpg,#08090c,#aeb6bb,nolabackflowtesting
Brinson Plumbing & Construction LLC,,Plumber,Plumber,Plumber,+1 985-649-9363,,landline,30.315555,-89.757486,"225 Whisperwood Blvd, Slidell, LA 70458",Slidell,Louisiana,False,4.8,20.0,"https://search.google.com/local/reviews?placeid=ChIJ8fyDEWrmnYgRWJsUsKiQ3sQ&q=plumber,+70441,+Greensburg,+LA,+US&authuser=0&hl=en&gl=US",1.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/Brinson+Plumbing+%26+Construction+LLC/@30.315555,-89.757486,14z/data=!4m8!1m2!2m1!1sBrinson+Plumbing+%26+Construction+LLC!3m4!1s0x889de66a1183fcf1:0xc4de90a8b0149b58!8m2!3d30.315555!4d-89.757486",ChIJ8fyDEWrmnYgRWJsUsKiQ3sQ,,,,,https://lh3.googleusercontent.com/--uWnlhOs5L8/AAAAAAAAAAI/AAAAAAAAAAA/VABVimF1O7Q/s256/photo.jpg,#4374e0,#9fc2fe,brinsonplumbingconstructionllc
Campbell's Air Conditioning & Heating,,"Plumber, Service establishment, Heating contractor, Air conditioning contractor",Air conditioning contractor,Plumber,+1 504-269-7609,,mobile,30.2064721,-90.070895,,New Orleans,LA,True,,,,,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/Campbell%27s+Air+Conditioning+%26+Heating/@30.2064721,-90.070895,14z/data=!4m8!1m2!2m1!1sCampbell%27s+Air+Conditioning+%26+Heating!3m4!1s0x86273d01f9ef6597:0x2ebf263d3df6dba6!8m2!3d30.2064721!4d-90.070895",ChIJl2Xv-QE9J4YRptv2PT0mvy4,,,,,https://lh3.googleusercontent.com/-RSUf-jMz0V8/AAAAAAAAAAI/AAAAAAAAAAA/3h-B_VqGDds/s256/photo.jpg,#4374e0,#9fc2fe,campbellsairconditioningheating
"Lawrence Plumbing, Heating and Cooling LLC",https://lawrenceplumbingllc.com/?utm_source=gmb,"Plumber, Air conditioning contractor, Air conditioning repair service, Air conditioning system supplier, Drainage service, Furnace repair service, Furnace store, Heating contractor, Hot water system supplier, Water softening equipment supplier",Plumber,Plumber,+1 724-364-8483,,landline,40.6331422,-79.578994,"1133 Industrial Park Rd, Vandergrift, PA 15690",Vandergrift,Pennsylvania,False,4.8,793.0,"https://search.google.com/local/reviews?placeid=ChIJeZakPL66NIgRq5n1mrexOs4&q=plumber,+70441,+Greensburg,+LA,+US&authuser=0&hl=en&gl=US",34.0,"{""Sunday"": ""8AM-4PM"", ""Monday"": ""7AM-8PM"", ""Tuesday"": ""7AM-8PM"", ""Wednesday"": ""7AM-8PM"", ""Thursday"": ""7AM-8PM"", ""Friday"": ""7AM-8PM"", ""Saturday"": ""8AM-4PM""}",True,"https://www.google.com/maps/place/Lawrence+Plumbing%2C+Heating+and+Cooling+LLC/@40.633142199999995,-79.578994,14z/data=!4m8!1m2!2m1!1sLawrence+Plumbing%2C+Heating+and+Cooling+LLC!3m4!1s0x8834babe3ca49679:0xce3ab1b79af599ab!8m2!3d40.633142199999995!4d-79.578994",ChIJeZakPL66NIgRq5n1mrexOs4,jason.lawrence@lawrenceplumbingllc.com,INVALID,,,https://lh5.googleusercontent.com/-0W7DKhRcxwM/AAAAAAAAAAI/AAAAAAAAAAA/VOzofaxVh4U/s256/photo.jpg,#fbf6ee,#45414e,lawrenceplumbingheatingandcoolingllc
"Tom Drexler Plumbing, Air & Electric",https://tomdrexlerplumbing.com/?utm_source=google,"Plumber, Air conditioning repair service, Air filter supplier, Bathroom remodeler, Drainage service, Electrician, Furnace repair service, Heating contractor, HVAC contractor",Plumber,Plumber,+1 502-206-4261,"BANDWIDTH.COM CLEC, LLC - KY",fixed line,38.1976739,-85.6590392,"3718 Bardstown Rd, Louisville, KY 40218",Louisville,Kentucky,False,4.8,19192.0,"https://search.google.com/local/reviews?placeid=ChIJ1cYSV6QMaYgRUdg_qJSt70o&q=plumber,+70441,+Greensburg,+LA,+US&authuser=0&hl=en&gl=US",444.0,"{""Sunday"": ""Closed"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/Tom+Drexler+Plumbing%2C+Air+%26+Electric/@38.1976739,-85.6590392,14z/data=!4m8!1m2!2m1!1sTom+Drexler+Plumbing%2C+Air+%26+Electric!3m4!1s0x88690ca45712c6d5:0x4aefad94a83fd851!8m2!3d38.1976739!4d-85.6590392",ChIJ1cYSV6QMaYgRUdg_qJSt70o,office@tomdrexlerplumbing.com,RECEIVING,https://www.facebook.com/tomdrexlerplumbing,https://www.instagram.com/tomdrexlerofficial,https://lh3.googleusercontent.com/-s1WlNTaQBEA/AAAAAAAAAAI/AAAAAAAAAAA/6KOox9pIXtY/s256/photo.jpg,#fbfafb,#646a92,tomdrexlerplumbingairelectric
H & H Plumbing - Plumber,http://www.relevantyellow.com/Plumber-Holden-LA#cid=glbc,"Plumber, Bathroom remodeler",Plumber,Plumber,+1 225-791-7915,"BELLSOUTH TELECOMM, INC DBA SO",fixed line,30.6554144,-90.7028777,"365 LA-1036, Holden, LA 70744",Holden,Louisiana,False,,,,1.0,"{""Sunday"": ""Closed"", ""Monday"": ""6AM-4PM"", ""Tuesday"": ""6AM-4PM"", ""Wednesday"": ""6AM-4PM"", ""Thursday"": ""6AM-4PM"", ""Friday"": ""6AM-4PM"", ""Saturday"": ""Closed""}",False,"https://www.google.com/maps/place/H+%26+H+Plumbing+-+Plumber/@30.655414399999998,-90.7028777,14z/data=!4m8!1m2!2m1!1sH+%26+H+Plumbing+-+Plumber!3m4!1s0x8626e45b0794710f:0xd2a59806e2702aa4!8m2!3d30.655414399999998!4d-90.7028777",ChIJD3GUB1vkJoYRpCpw4gaYpdI,all-cityplumbing@hotmail.com,RECEIVING,http://www.facebook.com/LocalSplash,,,,,hhplumbingplumber
Bell's Plumbing Co,,Plumber,Plumber,Plumber,+1 225-294-3803,,landline,30.4384898,-90.5076573,"13092 LA-22, Ponchatoula, LA 70454",Ponchatoula,Louisiana,False,4.2,5.0,"https://search.google.com/local/reviews?placeid=ChIJiVtTxPQjJ4YRzjJbJXCUFkI&q=plumber,+70441,+Greensburg,+LA,+US&authuser=0&hl=en&gl=US",1.0,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed""}",False,"https://www.google.com/maps/place/Bell%27s+Plumbing+Co/@30.4384898,-90.50765729999999,14z/data=!4m8!1m2!2m1!1sBell%27s+Plumbing+Co!3m4!1s0x862723f4c4535b89:0x42169470255b32ce!8m2!3d30.4384898!4d-90.50765729999999",ChIJiVtTxPQjJ4YRzjJbJXCUFkI,,,,,,,,bellsplumbingco
Riverside Septic & Waste,http://www.riversideamite.com/,"Septic system service, Waste management service",Septic system service,Septic system service,+1 985-748-7554,"BELLSOUTH TELECOMM, INC DBA SO",fixed line,30.7166083,-90.5694533,"30210 LA-16, Amite City, LA 70422",Amite City,Louisiana,False,4.0,40.0,"https://search.google.com/local/reviews?placeid=ChIJDXsUIsQEJ4YRzhtOS5SrjH4&q=plumber,+70441,+Greensburg,+LA,+US&authuser=0&hl=en&gl=US",10.0,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-4:30PM"", ""Tuesday"": ""8AM-4:30PM"", ""Wednesday"": ""8AM-4:30PM"", ""Thursday"": ""8AM-4:30PM"", ""Friday"": ""8AM-4:30PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Riverside+Septic+%26+Waste/@30.716608299999997,-90.56945329999999,14z/data=!4m8!1m2!2m1!1sRiverside+Septic+%26+Waste!3m4!1s0x862704c422147b0d:0x7e8cab944b4e1bce!8m2!3d30.716608299999997!4d-90.56945329999999",ChIJDXsUIsQEJ4YRzhtOS5SrjH4,riverside-septic@bellsouth.net,RECEIVING,https://www.facebook.com/riverside.septic/,,https://lh6.googleusercontent.com/-7T2dKwox2Y8/AAAAAAAAAAI/AAAAAAAAAAA/xIG8r9s4Jjc/s256/photo.jpg,#fafcfd,#325e83,riversidesepticwaste
B & C Septic & Equipment Services,,Plumber,Plumber,Plumber,+1 985-974-6019,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.5042398,-90.4612544,"Hammond, LA 70401",Hammond,Louisiana,False,,,,1.0,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed""}",False,"https://www.google.com/maps/place/B+%26+C+Septic+%26+Equipment+Services/@30.504239799999997,-90.4612544,14z/data=!4m8!1m2!2m1!1sB+%26+C+Septic+%26+Equipment+Services!3m4!1s0x862722b876bc0f53:0xd8971fbec267560f!8m2!3d30.504239799999997!4d-90.4612544",ChIJUw-8drgiJ4YRD1Znwr4fl9g,,,,,,,,bcsepticequipmentservices
Southern Temp LLC,,Air conditioning repair service,Air conditioning repair service,Air conditioning repair service,+1 985-747-2380,,landline,30.6909525,-90.3342594,"57186 Dewitt Ln, Husser, LA 70442",Husser,Louisiana,False,5.0,3.0,"https://search.google.com/local/reviews?placeid=ChIJ_ZFRHmASJ4YRTgpP5AgEESw&q=plumber,+70442,+Husser,+LA,+US&authuser=0&hl=en&gl=US",15.0,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Southern+Temp+LLC/@30.690952499999998,-90.3342594,14z/data=!4m8!1m2!2m1!1sSouthern+Temp+LLC!3m4!1s0x862712601e5191fd:0x2c110408e44f0a4e!8m2!3d30.690952499999998!4d-90.3342594",ChIJ_ZFRHmASJ4YRTgpP5AgEESw,,,,,https://lh4.googleusercontent.com/-OOYz3iOoXek/AAAAAAAAAAI/AAAAAAAAAAA/41WuF1ytrPY/s256/photo.jpg,#4374e0,#9fc2fe,southerntempllc
Kentwood Plumbing Supply,,"Plumbing supply store, Hardware store",Plumbing supply store,Plumbing supply store,+1 985-229-3441,CELLCO PARTNERSHIP DBA VERIZON,mobile,30.9317079,-90.5101534,"1100 3rd St, Kentwood, LA 70444",Kentwood,Louisiana,False,3.7,3.0,"https://search.google.com/local/reviews?placeid=ChIJ2f5IL5-pJ4YRDawIskzSMd8&q=plumber,+70444,+Kentwood,+LA,+US&authuser=0&hl=en&gl=US",1.0,,False,"https://www.google.com/maps/place/Kentwood+Plumbing+Supply/@30.9317079,-90.5101534,14z/data=!4m8!1m2!2m1!1sKentwood+Plumbing+Supply!3m4!1s0x8627a99f2f48fed9:0xdf31d24cb208ac0d!8m2!3d30.9317079!4d-90.5101534",ChIJ2f5IL5-pJ4YRDawIskzSMd8,,,,,,,,kentwoodplumbingsupply
"Ameritrust Plumbing Solutions, Llc",,Plumber,Plumber,Plumber,+1 985-259-0016,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - LA,mobile,30.414768,-89.8833673,"67476 Marshall Vaughn Rd, Lacombe, LA 70445",Lacombe,Louisiana,False,5.0,3.0,"https://search.google.com/local/reviews?placeid=ChIJDQeXMpnxnYgR-dzzo6VVJAo&q=plumber,+70445,+Lacombe,+LA,+US&authuser=0&hl=en&gl=US",3.0,"{""Sunday"": ""Closed"", ""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Ameritrust+Plumbing+Solutions%2C+Llc/@30.414768,-89.88336729999999,14z/data=!4m8!1m2!2m1!1sAmeritrust+Plumbing+Solutions%2C+Llc!3m4!1s0x889df1993297070d:0xa2455a5a3f3dcf9!8m2!3d30.414768!4d-89.88336729999999",ChIJDQeXMpnxnYgR-dzzo6VVJAo,,,,,https://lh5.googleusercontent.com/-ubvcHCccDRc/AAAAAAAAAAI/AAAAAAAAAAA/GN3Wb5oqKRE/s256/photo.jpg,#4374e0,#9fc2fe,ameritrustplumbingsolutionsllc
Country Water,,Contractor,Contractor,Contractor,+1 985-788-9274,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - LA,mobile,30.2997093,-89.8971003,"30280 Clesi Ave, Lacombe, LA 70445",Lacombe,Louisiana,False,4.7,34.0,"https://search.google.com/local/reviews?placeid=ChIJFxQYg1L6nYgRSOvKw0iaalQ&q=plumber,+70445,+Lacombe,+LA,+US&authuser=0&hl=en&gl=US",1.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",False,"https://www.google.com/maps/place/Country+Water/@30.2997093,-89.89710029999999,14z/data=!4m8!1m2!2m1!1sCountry+Water!3m4!1s0x889dfa5283181417:0x546a9a48c3caeb48!8m2!3d30.2997093!4d-89.89710029999999",ChIJFxQYg1L6nYgRSOvKw0iaalQ,,,,,,,,countrywater
Audubon Plumbing Heating & Cooling,,Plumber,Plumber,Plumber,+1 985-882-6304,,landline,30.290449,-89.925639,"59193 Pine Bay Ln, Lacombe, LA 70445",Lacombe,Louisiana,False,2.6,8.0,"https://search.google.com/local/reviews?placeid=ChIJx_WM8335nYgR5DWw8hqJE9g&q=plumber,+70445,+Lacombe,+LA,+US&authuser=0&hl=en&gl=US",,"{""Sunday"": ""Closed"", ""Monday"": ""7AM-5PM"", ""Tuesday"": ""7AM-5PM"", ""Wednesday"": ""7AM-5PM"", ""Thursday"": ""7AM-5PM"", ""Friday"": ""7AM-5PM"", ""Saturday"": ""Closed""}",False,"https://www.google.com/maps/place/Audubon+Plumbing+Heating+%26+Cooling/@30.290449,-89.92563899999999,14z/data=!4m8!1m2!2m1!1sAudubon+Plumbing+Heating+%26+Cooling!3m4!1s0x889df97df38cf5c7:0xd813891af2b035e4!8m2!3d30.290449!4d-89.92563899999999",ChIJx_WM8335nYgR5DWw8hqJE9g,,,,,,,,audubonplumbingheatingcooling
Circle E Contracting,,Excavating contractor,Excavating contractor,Excavating contractor,+1 985-878-3624,,landline,30.5977981,-90.3976891,"51370 La Hwy 443, Loranger, LA 70446",Loranger,Louisiana,False,4.7,3.0,"https://search.google.com/local/reviews?placeid=ChIJ3-KK1uwWJ4YR8oOC3TvdcvA&q=plumber,+70446,+Loranger,+LA,+US&authuser=0&hl=en&gl=US",1.0,,False,"https://www.google.com/maps/place/Circle+E+Contracting/@30.5977981,-90.3976891,14z/data=!4m8!1m2!2m1!1sCircle+E+Contracting!3m4!1s0x862716ecd68ae2df:0xf072dd3bdd8283f2!8m2!3d30.5977981!4d-90.3976891",ChIJ3-KK1uwWJ4YR8oOC3TvdcvA,,,,,,,,circleecontracting
Clean Rite Septic Tank Services,,Plumber,Plumber,Plumber,+1 985-429-0862,,landline,30.5775369,-90.3853324,"20343 Chappepeela Rd, Loranger, LA 70446",Loranger,Louisiana,False,,,,1.0,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-3:30PM"", ""Saturday"": ""Closed""}",False,"https://www.google.com/maps/place/Clean+Rite+Septic+Tank+Services/@30.5775369,-90.3853324,14z/data=!4m8!1m2!2m1!1sClean+Rite+Septic+Tank+Services!3m4!1s0x86271688951db49b:0x6cd36a4485831437!8m2!3d30.5775369!4d-90.3853324",ChIJm7QdlYgWJ4YRNxSDhURq02w,,,,,,,,cleanriteseptictankservices
Richard's Plumbing & Heating,,Plumber,Plumber,Plumber,+1 985-626-3553,,landline,30.3653448,-90.0670166,"822 Coffee St, Mandeville, LA 70448",Mandeville,Louisiana,False,5.0,1.0,"https://search.google.com/local/reviews?placeid=ChIJAc5D6PJZJ4YRhCJOAbM5o-w&q=plumber,+70448,+Mandeville,+LA,+US&authuser=0&hl=en&gl=US",1.0,,False,"https://www.google.com/maps/place/Richard%27s+Plumbing+%26+Heating/@30.3653448,-90.0670166,14z/data=!4m8!1m2!2m1!1sRichard%27s+Plumbing+%26+Heating!3m4!1s0x862759f2e843ce01:0xeca339b3014e2284!8m2!3d30.3653448!4d-90.0670166",ChIJAc5D6PJZJ4YRhCJOAbM5o-w,,,,,,,,richardsplumbingheating
Ugo's Plumbing & Heating LLC,,"Plumber, Bathroom remodeler, Service establishment, Kitchen remodeler, Remodeler",Plumber,Plumber,+1 504-370-2308,,landline,29.903546,-89.8876344,,Violet,LA,True,5.0,2.0,"https://search.google.com/local/reviews?placeid=ChIJgdwMEZZZJ4YRMmSb5g6lkcU&q=plumber,+70448,+Mandeville,+LA,+US&authuser=0&hl=en&gl=US",14.0,"{""Sunday"": ""7AM-5PM"", ""Monday"": ""7AM-5PM"", ""Tuesday"": ""7AM-5PM"", ""Wednesday"": ""7AM-5PM"", ""Thursday"": ""7AM-5PM"", ""Friday"": ""7AM-5PM"", ""Saturday"": ""7AM-5PM""}",True,"https://www.google.com/maps/place/Ugo%27s+Plumbing+%26+Heating+LLC/@29.903546,-89.8876344,14z/data=!4m8!1m2!2m1!1sUgo%27s+Plumbing+%26+Heating+LLC!3m4!1s0x86275996110cdc81:0xc591a50ee69b6432!8m2!3d29.903546!4d-89.8876344",ChIJgdwMEZZZJ4YRMmSb5g6lkcU,,,,,https://lh5.googleusercontent.com/-8MZCSeN4JGI/AAAAAAAAAAI/AAAAAAAAAAA/GmDUDfc_-os/s256/photo.jpg,#fdfdfd,#436e9f,ugosplumbingheatingllc
BGSN Mechanical,https://bgsnmechanical.com/,"Plumber, HVAC contractor, Mechanical contractor",Plumber,Plumber,+1 504-841-9775,,landline,30.3777914,-90.090776,"735 N Causeway Blvd Suite 100, Mandeville, LA 70448",Mandeville,Louisiana,False,5.0,3.0,"https://search.google.com/local/reviews?placeid=ChIJr5hoDShbJ4YRQx9kDsCd3vA&q=plumber,+70448,+Mandeville,+LA,+US&authuser=0&hl=en&gl=US",8.0,"{""Sunday"": ""Closed"", ""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/BGSN+Mechanical/@30.3777914,-90.09077599999999,14z/data=!4m8!1m2!2m1!1sBGSN+Mechanical!3m4!1s0x86275b280d6898af:0xf0de9dc00e641f43!8m2!3d30.3777914!4d-90.09077599999999",ChIJr5hoDShbJ4YRQx9kDsCd3vA,hello@rfuenzalida.com,INVALID,,,https://lh5.googleusercontent.com/-zAZye3QM9Mk/AAAAAAAAAAI/AAAAAAAAAAA/G76HOSrbj2Q/s256/photo.jpg,#4374e0,#9fc2fe,bgsnmechanical
Magic Rooter,,Plumber,Plumber,Plumber,+1 985-624-7310,,landline,30.3582883,-90.065709,"Mandeville, LA 70471",Mandeville,Louisiana,False,,,,1.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",False,"https://www.google.com/maps/place/Magic+Rooter/@30.358288299999998,-90.065709,14z/data=!4m8!1m2!2m1!1sMagic+Rooter!3m4!1s0x862759f1d3f64ad1:0xdbc8b39c06ca4fb!8m2!3d30.358288299999998!4d-90.065709",ChIJ0Ur20_FZJ4YR-6RswDmLvA0,,,,,,,,magicrooter
A-Best Sewer & Drain Services Inc,,Plumber,Plumber,Plumber,+1 985-626-5045,,landline,30.359667,-90.066801,"516 Lafitte St, Mandeville, LA 70448",Mandeville,Louisiana,False,,,,1.0,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed""}",False,"https://www.google.com/maps/place/A-Best+Sewer+%26+Drain+Services+Inc/@30.359666999999998,-90.066801,14z/data=!4m8!1m2!2m1!1sA-Best+Sewer+%26+Drain+Services+Inc!3m4!1s0x862759f196a050e9:0x1e1d52bfc763ce22!8m2!3d30.359666999999998!4d-90.066801",ChIJ6VCglvFZJ4YRIs5jx79SHR4,,,,,,,,abestsewerdrainservicesinc
R T Plumbing & Heating,,Heating contractor,Heating contractor,Heating contractor,+1 985-626-1342,,landline,30.3582883,-90.065709,"Mandeville, LA 70448",Mandeville,Louisiana,False,,,,1.0,,False,"https://www.google.com/maps/place/R+T+Plumbing+%26+Heating/@30.358288299999998,-90.065709,14z/data=!4m8!1m2!2m1!1sR+T+Plumbing+%26+Heating!3m4!1s0x862759f1d3f64ad1:0x768c2a77efcc0d6b!8m2!3d30.358288299999998!4d-90.065709",ChIJ0Ur20_FZJ4YRaw3M73cqjHY,,,,,,,,rtplumbingheating
Mt Hermon Hardware,,Hardware store,Hardware store,Hardware store,+1 985-877-4600,,landline,30.960471,-90.2965866,"35274 LA-38, Mt Hermon, LA 70450",Mt Hermon,Louisiana,False,4.9,58.0,"https://search.google.com/local/reviews?placeid=ChIJxYXQjdyhJ4YR7E2vttFiVxo&q=plumber,+70450,+Mount+Hermon,+LA,+US&authuser=0&hl=en&gl=US",3.0,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-4PM"", ""Tuesday"": ""8AM-4PM"", ""Wednesday"": ""8AM-4PM"", ""Thursday"": ""8AM-4PM"", ""Friday"": ""8AM-4PM"", ""Saturday"": ""8AM-12PM""}",False,"https://www.google.com/maps/place/Mt+Hermon+Hardware/@30.960471,-90.2965866,14z/data=!4m8!1m2!2m1!1sMt+Hermon+Hardware!3m4!1s0x8627a1dc8dd085c5:0x1a5762d1b6af4dec!8m2!3d30.960471!4d-90.2965866",ChIJxYXQjdyhJ4YR7E2vttFiVxo,,,,,,,,mthermonhardware
